track.name,name,song_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,cluster,song_match
Good Goodbye (feat. Pusha T and Stormzy),Pusha T,0wT2QRF3Z9jiKKd7Gjs4sq,0.697,0.84,9,-4.602,0,0.054,0.106,0.0,0.748,0.452,128.034,audio_features,0wT2QRF3Z9jiKKd7Gjs4sq,spotify:track:0wT2QRF3Z9jiKKd7Gjs4sq,https://api.spotify.com/v1/tracks/0wT2QRF3Z9jiKKd7Gjs4sq,https://api.spotify.com/v1/audio-analysis/0wT2QRF3Z9jiKKd7Gjs4sq,211413,4,4,goodgoodbye(feat.pushatandstormzy)
Good Goodbye (feat. Pusha T and Stormzy),Stormzy,0wT2QRF3Z9jiKKd7Gjs4sq,0.697,0.84,9,-4.602,0,0.054,0.106,0.0,0.748,0.452,128.034,audio_features,0wT2QRF3Z9jiKKd7Gjs4sq,spotify:track:0wT2QRF3Z9jiKKd7Gjs4sq,https://api.spotify.com/v1/tracks/0wT2QRF3Z9jiKKd7Gjs4sq,https://api.spotify.com/v1/audio-analysis/0wT2QRF3Z9jiKKd7Gjs4sq,211413,4,4,goodgoodbye(feat.pushatandstormzy)
Freesol (feat. Skyler Stonestreet),Seven Lions,4FKRuIYTPVege29atJUXMI,0.443,0.727,0,-5.171,0,0.0984,0.0987,9.35e-06,0.118,0.424,74.827,audio_features,4FKRuIYTPVege29atJUXMI,spotify:track:4FKRuIYTPVege29atJUXMI,https://api.spotify.com/v1/tracks/4FKRuIYTPVege29atJUXMI,https://api.spotify.com/v1/audio-analysis/4FKRuIYTPVege29atJUXMI,210884,4,5,freesol(feat.skylerstonestreet)
Freesol (feat. Skyler Stonestreet),Skyler Stonestreet,4FKRuIYTPVege29atJUXMI,0.443,0.727,0,-5.171,0,0.0984,0.0987,9.35e-06,0.118,0.424,74.827,audio_features,4FKRuIYTPVege29atJUXMI,spotify:track:4FKRuIYTPVege29atJUXMI,https://api.spotify.com/v1/tracks/4FKRuIYTPVege29atJUXMI,https://api.spotify.com/v1/audio-analysis/4FKRuIYTPVege29atJUXMI,210884,4,5,freesol(feat.skylerstonestreet)
The Fire,Bishop Briggs,4L64frXCQBioY6oWAhCT0w,0.391,0.512,10,-6.298,0,0.0421,0.187,0.00118,0.106,0.4,96.027,audio_features,4L64frXCQBioY6oWAhCT0w,spotify:track:4L64frXCQBioY6oWAhCT0w,https://api.spotify.com/v1/tracks/4L64frXCQBioY6oWAhCT0w,https://api.spotify.com/v1/audio-analysis/4L64frXCQBioY6oWAhCT0w,182987,4,5,thefire
Find You Inside,Joseph of Mercury,250mLweYlSpyPmOUVe9QgQ,0.72,0.587,9,-5.204,0,0.0418,0.016,9.24e-06,0.318,0.84,96.995,audio_features,250mLweYlSpyPmOUVe9QgQ,spotify:track:250mLweYlSpyPmOUVe9QgQ,https://api.spotify.com/v1/tracks/250mLweYlSpyPmOUVe9QgQ,https://api.spotify.com/v1/audio-analysis/250mLweYlSpyPmOUVe9QgQ,275416,4,9,findyouinside
Electric Touch,A R I Z O N A,062OIZFRJTkXBAiyyw61W9,0.65,0.785,0,-4.039,1,0.0383,0.225,6.36e-05,0.138,0.475,101.002,audio_features,062OIZFRJTkXBAiyyw61W9,spotify:track:062OIZFRJTkXBAiyyw61W9,https://api.spotify.com/v1/tracks/062OIZFRJTkXBAiyyw61W9,https://api.spotify.com/v1/audio-analysis/062OIZFRJTkXBAiyyw61W9,197376,4,11,electrictouch
Echo,Huntar,5Tq4Q0lnRTn0gF7WrigknU,0.651,0.835,11,-4.721,1,0.14,0.00113,0.0,0.0865,0.465,98.013,audio_features,5Tq4Q0lnRTn0gF7WrigknU,spotify:track:5Tq4Q0lnRTn0gF7WrigknU,https://api.spotify.com/v1/tracks/5Tq4Q0lnRTn0gF7WrigknU,https://api.spotify.com/v1/audio-analysis/5Tq4Q0lnRTn0gF7WrigknU,192907,4,16,echo
"Don't Cry, 2020",COIN,4mSP3tI4z6vUbFdqaSlSPc,0.527,0.867,9,-5.854,1,0.145,0.0132,0.000358,0.612,0.184,128.04,audio_features,4mSP3tI4z6vUbFdqaSlSPc,spotify:track:4mSP3tI4z6vUbFdqaSlSPc,https://api.spotify.com/v1/tracks/4mSP3tI4z6vUbFdqaSlSPc,https://api.spotify.com/v1/audio-analysis/4mSP3tI4z6vUbFdqaSlSPc,210907,4,4,"don'tcry,2020"
Closer,Splashh,7cAF37851D4gV1MoxOG76w,0.463,0.891,2,-4.387,1,0.0431,3.24e-06,0.282,0.0503,0.194,123.983,audio_features,7cAF37851D4gV1MoxOG76w,spotify:track:7cAF37851D4gV1MoxOG76w,https://api.spotify.com/v1/tracks/7cAF37851D4gV1MoxOG76w,https://api.spotify.com/v1/audio-analysis/7cAF37851D4gV1MoxOG76w,203067,4,8,closer
Cherry Drop,Anteros,5rEPwt0IbPPJ6Ynds2KSXo,0.524,0.813,7,-5.576,0,0.0631,0.000148,0.000232,0.24,0.877,180.04,audio_features,5rEPwt0IbPPJ6Ynds2KSXo,spotify:track:5rEPwt0IbPPJ6Ynds2KSXo,https://api.spotify.com/v1/tracks/5rEPwt0IbPPJ6Ynds2KSXo,https://api.spotify.com/v1/audio-analysis/5rEPwt0IbPPJ6Ynds2KSXo,153173,4,10,cherrydrop
Bloom,RKCB,5zWlxgY1N9MowiZ2eF6NNp,0.585,0.601,0,-6.564,1,0.134,0.593,0.116,0.105,0.553,82.258,audio_features,5zWlxgY1N9MowiZ2eF6NNp,spotify:track:5zWlxgY1N9MowiZ2eF6NNp,https://api.spotify.com/v1/tracks/5zWlxgY1N9MowiZ2eF6NNp,https://api.spotify.com/v1/audio-analysis/5zWlxgY1N9MowiZ2eF6NNp,200641,4,15,bloom
Best Friends,grandson,1CmhkiXegdbj3Ewizvdg2Q,0.506,0.932,5,-6.11,0,0.11,0.000719,0.0594,0.174,0.549,99.929,audio_features,1CmhkiXegdbj3Ewizvdg2Q,spotify:track:1CmhkiXegdbj3Ewizvdg2Q,https://api.spotify.com/v1/tracks/1CmhkiXegdbj3Ewizvdg2Q,https://api.spotify.com/v1/audio-analysis/1CmhkiXegdbj3Ewizvdg2Q,179840,4,5,bestfriends
Altar (feat. R.LUM.R),Sweater Beats,3BkgCiyy0DQCCOWQwgzDlh,0.618,0.727,7,-7.219,1,0.0795,0.0103,7.05e-05,0.136,0.668,157.987,audio_features,3BkgCiyy0DQCCOWQwgzDlh,spotify:track:3BkgCiyy0DQCCOWQwgzDlh,https://api.spotify.com/v1/tracks/3BkgCiyy0DQCCOWQwgzDlh,https://api.spotify.com/v1/audio-analysis/3BkgCiyy0DQCCOWQwgzDlh,204893,4,10,altar(feat.r.lum.r)
Altar (feat. R.LUM.R),R.LUM.R,3BkgCiyy0DQCCOWQwgzDlh,0.618,0.727,7,-7.219,1,0.0795,0.0103,7.05e-05,0.136,0.668,157.987,audio_features,3BkgCiyy0DQCCOWQwgzDlh,spotify:track:3BkgCiyy0DQCCOWQwgzDlh,https://api.spotify.com/v1/tracks/3BkgCiyy0DQCCOWQwgzDlh,https://api.spotify.com/v1/audio-analysis/3BkgCiyy0DQCCOWQwgzDlh,204893,4,10,altar(feat.r.lum.r)
Miss You,Gabrielle Aplin,3uFMPm9DLHP2uv1BYTmadh,0.57,0.763,9,-5.404,1,0.0391,0.188,0.0,0.103,0.366,100.8,audio_features,3uFMPm9DLHP2uv1BYTmadh,spotify:track:3uFMPm9DLHP2uv1BYTmadh,https://api.spotify.com/v1/tracks/3uFMPm9DLHP2uv1BYTmadh,https://api.spotify.com/v1/audio-analysis/3uFMPm9DLHP2uv1BYTmadh,197685,4,16,missyou
Night Bus,Gabrielle Aplin,2Abfv3WVyd6wuQheUNXP6r,0.458,0.815,1,-7.16,0,0.0514,0.00374,1.05e-05,0.115,0.362,118.226,audio_features,2Abfv3WVyd6wuQheUNXP6r,spotify:track:2Abfv3WVyd6wuQheUNXP6r,https://api.spotify.com/v1/tracks/2Abfv3WVyd6wuQheUNXP6r,https://api.spotify.com/v1/audio-analysis/2Abfv3WVyd6wuQheUNXP6r,221827,4,5,nightbus
Run For Cover,Gabrielle Aplin,20W5PTtSHDU9MHnCUcN9vB,0.48,0.528,10,-6.835,0,0.0302,0.607,0.0,0.0716,0.283,115.58,audio_features,20W5PTtSHDU9MHnCUcN9vB,spotify:track:20W5PTtSHDU9MHnCUcN9vB,https://api.spotify.com/v1/tracks/20W5PTtSHDU9MHnCUcN9vB,https://api.spotify.com/v1/audio-analysis/20W5PTtSHDU9MHnCUcN9vB,214720,4,5,runforcover
Miss You (Piano),Gabrielle Aplin,0OwM6a1eYlPgCBInujR10O,0.631,0.287,9,-7.24,1,0.0307,0.769,0.0,0.0986,0.385,95.692,audio_features,0OwM6a1eYlPgCBInujR10O,spotify:track:0OwM6a1eYlPgCBInujR10O,https://api.spotify.com/v1/tracks/0OwM6a1eYlPgCBInujR10O,https://api.spotify.com/v1/audio-analysis/0OwM6a1eYlPgCBInujR10O,213960,4,3,missyou(piano)
Light up the Dark,Gabrielle Aplin,1GPNsvscyKLBLMxxZlwriI,0.495,0.93,4,-4.403,1,0.0625,0.149,0.000221,0.11,0.479,106.052,audio_features,1GPNsvscyKLBLMxxZlwriI,spotify:track:1GPNsvscyKLBLMxxZlwriI,https://api.spotify.com/v1/tracks/1GPNsvscyKLBLMxxZlwriI,https://api.spotify.com/v1/audio-analysis/1GPNsvscyKLBLMxxZlwriI,256480,4,8,lightupthedark
Skeleton,Gabrielle Aplin,274SjerIt0QgcbmxDEU5OP,0.504,0.873,9,-4.516,0,0.0442,0.362,0.0,0.0503,0.769,175.022,audio_features,274SjerIt0QgcbmxDEU5OP,spotify:track:274SjerIt0QgcbmxDEU5OP,https://api.spotify.com/v1/tracks/274SjerIt0QgcbmxDEU5OP,https://api.spotify.com/v1/audio-analysis/274SjerIt0QgcbmxDEU5OP,217107,4,10,skeleton
Fools Love,Gabrielle Aplin,6Zof1wdHbSQWFqGeOjPOdI,0.501,0.818,4,-5.027,0,0.0314,0.383,0.000288,0.414,0.613,166.075,audio_features,6Zof1wdHbSQWFqGeOjPOdI,spotify:track:6Zof1wdHbSQWFqGeOjPOdI,https://api.spotify.com/v1/tracks/6Zof1wdHbSQWFqGeOjPOdI,https://api.spotify.com/v1/audio-analysis/6Zof1wdHbSQWFqGeOjPOdI,245320,4,10,foolslove
Slip Away,Gabrielle Aplin,5xbYEHnC2cnxf8kvizKKXi,0.678,0.484,7,-7.675,0,0.0309,0.324,0.0,0.128,0.312,87.99,audio_features,5xbYEHnC2cnxf8kvizKKXi,spotify:track:5xbYEHnC2cnxf8kvizKKXi,https://api.spotify.com/v1/tracks/5xbYEHnC2cnxf8kvizKKXi,https://api.spotify.com/v1/audio-analysis/5xbYEHnC2cnxf8kvizKKXi,232080,4,5,slipaway
Sweet Nothing,Gabrielle Aplin,5rQ99yGrZePB0cfdhP2yTi,0.417,0.902,9,-4.87,1,0.044,0.0559,1.2e-05,0.338,0.659,183.157,audio_features,5rQ99yGrZePB0cfdhP2yTi,spotify:track:5rQ99yGrZePB0cfdhP2yTi,https://api.spotify.com/v1/tracks/5rQ99yGrZePB0cfdhP2yTi,https://api.spotify.com/v1/audio-analysis/5rQ99yGrZePB0cfdhP2yTi,173547,4,10,sweetnothing
Heavy Heart,Gabrielle Aplin,7036MjYlDsFIh1lOwlpPcs,0.435,0.7,10,-6.597,0,0.0451,0.456,0.00218,0.405,0.362,150.143,audio_features,7036MjYlDsFIh1lOwlpPcs,spotify:track:7036MjYlDsFIh1lOwlpPcs,https://api.spotify.com/v1/tracks/7036MjYlDsFIh1lOwlpPcs,https://api.spotify.com/v1/audio-analysis/7036MjYlDsFIh1lOwlpPcs,235173,4,5,heavyheart
Shallow Love,Gabrielle Aplin,34NbLpmfjc70Gnx2VLXIz4,0.401,0.54,8,-7.393,1,0.0459,0.687,8.87e-05,0.0934,0.496,177.967,audio_features,34NbLpmfjc70Gnx2VLXIz4,spotify:track:34NbLpmfjc70Gnx2VLXIz4,https://api.spotify.com/v1/tracks/34NbLpmfjc70Gnx2VLXIz4,https://api.spotify.com/v1/audio-analysis/34NbLpmfjc70Gnx2VLXIz4,239547,4,10,shallowlove
Anybody out There,Gabrielle Aplin,1VwmoJDWxaJuQoYxSUFbOD,0.538,0.875,7,-4.943,1,0.0337,0.496,0.0,0.42,0.602,94.996,audio_features,1VwmoJDWxaJuQoYxSUFbOD,spotify:track:1VwmoJDWxaJuQoYxSUFbOD,https://api.spotify.com/v1/tracks/1VwmoJDWxaJuQoYxSUFbOD,https://api.spotify.com/v1/audio-analysis/1VwmoJDWxaJuQoYxSUFbOD,189987,4,1,anybodyoutthere
Hurt,Gabrielle Aplin,5JfpdrD50lk6VC8v367WJc,0.538,0.508,0,-8.833,1,0.03,0.136,0.0466,0.0993,0.358,115.982,audio_features,5JfpdrD50lk6VC8v367WJc,spotify:track:5JfpdrD50lk6VC8v367WJc,https://api.spotify.com/v1/tracks/5JfpdrD50lk6VC8v367WJc,https://api.spotify.com/v1/audio-analysis/5JfpdrD50lk6VC8v367WJc,253493,4,8,hurt
Together,Gabrielle Aplin,3bLKksXdv3vku7HD3Ljnf7,0.598,0.855,5,-4.218,1,0.0351,0.282,0.000865,0.132,0.39,111.028,audio_features,3bLKksXdv3vku7HD3Ljnf7,spotify:track:3bLKksXdv3vku7HD3Ljnf7,https://api.spotify.com/v1/tracks/3bLKksXdv3vku7HD3Ljnf7,https://api.spotify.com/v1/audio-analysis/3bLKksXdv3vku7HD3Ljnf7,165373,4,16,together
What Did You Do?,Gabrielle Aplin,4QxHreZkfFETEWeOwUZhxA,0.517,0.763,9,-5.519,1,0.0337,0.165,0.00054,0.27,0.226,105.02,audio_features,4QxHreZkfFETEWeOwUZhxA,spotify:track:4QxHreZkfFETEWeOwUZhxA,https://api.spotify.com/v1/tracks/4QxHreZkfFETEWeOwUZhxA,https://api.spotify.com/v1/audio-analysis/4QxHreZkfFETEWeOwUZhxA,261120,4,16,whatdidyoudo?
A While,Gabrielle Aplin,1E5jqihDpHxYODNaYeF0ul,0.286,0.368,5,-7.875,1,0.0322,0.557,0.000414,0.108,0.145,121.247,audio_features,1E5jqihDpHxYODNaYeF0ul,spotify:track:1E5jqihDpHxYODNaYeF0ul,https://api.spotify.com/v1/tracks/1E5jqihDpHxYODNaYeF0ul,https://api.spotify.com/v1/audio-analysis/1E5jqihDpHxYODNaYeF0ul,263467,3,0,awhile
Don't Break Your Heart on Me,Gabrielle Aplin,6BV9RucsxeBg6r1QcjizGi,0.284,0.407,4,-9.328,1,0.0297,0.808,1.47e-05,0.111,0.127,92.134,audio_features,6BV9RucsxeBg6r1QcjizGi,spotify:track:6BV9RucsxeBg6r1QcjizGi,https://api.spotify.com/v1/tracks/6BV9RucsxeBg6r1QcjizGi,https://api.spotify.com/v1/audio-analysis/6BV9RucsxeBg6r1QcjizGi,180493,4,3,don'tbreakyourheartonme
This Side of the Moon,Gabrielle Aplin,5du92e5nCjVL5Cq2tMQu04,0.683,0.679,1,-7.147,0,0.0392,0.623,0.0498,0.0768,0.723,119.039,audio_features,5du92e5nCjVL5Cq2tMQu04,spotify:track:5du92e5nCjVL5Cq2tMQu04,https://api.spotify.com/v1/tracks/5du92e5nCjVL5Cq2tMQu04,https://api.spotify.com/v1/audio-analysis/5du92e5nCjVL5Cq2tMQu04,250107,4,2,thissideofthemoon
Coming Home,Gabrielle Aplin,0jiaFJOqOZbI4squ1JPqUQ,0.431,0.356,10,-12.732,1,0.0379,0.855,3.12e-06,0.12,0.403,76.702,audio_features,0jiaFJOqOZbI4squ1JPqUQ,spotify:track:0jiaFJOqOZbI4squ1JPqUQ,https://api.spotify.com/v1/tracks/0jiaFJOqOZbI4squ1JPqUQ,https://api.spotify.com/v1/audio-analysis/0jiaFJOqOZbI4squ1JPqUQ,214147,4,3,cominghome
Letting You Go,Gabrielle Aplin,5Co1LV1AEBqm9G4k68ZxUD,0.667,0.621,2,-8.032,1,0.0712,0.342,0.0,0.116,0.288,122.017,audio_features,5Co1LV1AEBqm9G4k68ZxUD,spotify:track:5Co1LV1AEBqm9G4k68ZxUD,https://api.spotify.com/v1/tracks/5Co1LV1AEBqm9G4k68ZxUD,https://api.spotify.com/v1/audio-analysis/5Co1LV1AEBqm9G4k68ZxUD,189387,4,8,lettingyougo
The House We Never Built,Gabrielle Aplin,7mQep5ltH6n8On4x8S5hib,0.564,0.391,5,-10.786,1,0.0628,0.784,3.36e-06,0.0552,0.201,139.778,audio_features,7mQep5ltH6n8On4x8S5hib,spotify:track:7mQep5ltH6n8On4x8S5hib,https://api.spotify.com/v1/tracks/7mQep5ltH6n8On4x8S5hib,https://api.spotify.com/v1/audio-analysis/7mQep5ltH6n8On4x8S5hib,195213,4,3,thehouseweneverbuilt
You Don't Like Dancing,Gabrielle Aplin,09mOX5o0uOgl5KbDTM7w5k,0.652,0.852,8,-4.029,1,0.0331,0.257,1.19e-06,0.121,0.684,111.978,audio_features,09mOX5o0uOgl5KbDTM7w5k,spotify:track:09mOX5o0uOgl5KbDTM7w5k,https://api.spotify.com/v1/tracks/09mOX5o0uOgl5KbDTM7w5k,https://api.spotify.com/v1/audio-analysis/09mOX5o0uOgl5KbDTM7w5k,215347,4,1,youdon'tlikedancing
Please Don't Say You Love Me,Gabrielle Aplin,2PIlBukQ6limukVR8Ubb5o,0.479,0.541,0,-9.862,1,0.0545,0.737,0.0,0.108,0.321,85.994,audio_features,2PIlBukQ6limukVR8Ubb5o,spotify:track:2PIlBukQ6limukVR8Ubb5o,https://api.spotify.com/v1/tracks/2PIlBukQ6limukVR8Ubb5o,https://api.spotify.com/v1/audio-analysis/2PIlBukQ6limukVR8Ubb5o,181400,4,3,pleasedon'tsayyouloveme
Home,Gabrielle Aplin,3X01VeoR0GckfiXlFRrJmF,0.425,0.273,11,-10.712,0,0.0355,0.745,0.0,0.093,0.365,137.994,audio_features,3X01VeoR0GckfiXlFRrJmF,spotify:track:3X01VeoR0GckfiXlFRrJmF,https://api.spotify.com/v1/tracks/3X01VeoR0GckfiXlFRrJmF,https://api.spotify.com/v1/audio-analysis/3X01VeoR0GckfiXlFRrJmF,247002,4,3,home
Miss You (Piano),Gabrielle Aplin,0t3fNTUAyzVLyAoyZ9MOBo,0.631,0.287,9,-7.24,1,0.0307,0.769,0.0,0.0986,0.385,95.692,audio_features,0t3fNTUAyzVLyAoyZ9MOBo,spotify:track:0t3fNTUAyzVLyAoyZ9MOBo,https://api.spotify.com/v1/tracks/0t3fNTUAyzVLyAoyZ9MOBo,https://api.spotify.com/v1/audio-analysis/0t3fNTUAyzVLyAoyZ9MOBo,213960,4,3,missyou(piano)
Salvation,Gabrielle Aplin,7pq5vONxrAy8T773nhkiW3,0.379,0.267,4,-8.981,1,0.0293,0.605,0.00322,0.152,0.229,135.198,audio_features,7pq5vONxrAy8T773nhkiW3,spotify:track:7pq5vONxrAy8T773nhkiW3,https://api.spotify.com/v1/tracks/7pq5vONxrAy8T773nhkiW3,https://api.spotify.com/v1/audio-analysis/7pq5vONxrAy8T773nhkiW3,248507,4,3,salvation
The Power of Love,Gabrielle Aplin,0sE9ZTxMxYneIUAEHN4Tg7,0.277,0.291,11,-9.851,0,0.0306,0.901,2.47e-05,0.103,0.175,75.119,audio_features,0sE9ZTxMxYneIUAEHN4Tg7,spotify:track:0sE9ZTxMxYneIUAEHN4Tg7,https://api.spotify.com/v1/tracks/0sE9ZTxMxYneIUAEHN4Tg7,https://api.spotify.com/v1/audio-analysis/0sE9ZTxMxYneIUAEHN4Tg7,245160,3,0,thepoweroflove
The Show,Lenka,0ngr6YFEU5y2RaYNYLqO9R,0.753,0.59,0,-4.144,1,0.0317,0.259,0.0,0.0836,0.593,123.028,audio_features,0ngr6YFEU5y2RaYNYLqO9R,spotify:track:0ngr6YFEU5y2RaYNYLqO9R,https://api.spotify.com/v1/tracks/0ngr6YFEU5y2RaYNYLqO9R,https://api.spotify.com/v1/audio-analysis/0ngr6YFEU5y2RaYNYLqO9R,235693,4,11,theshow
Trouble Is a Friend,Lenka,7hpxYEXTBQOAcXBJLgQIV2,0.657,0.83,8,-5.174,1,0.0248,0.0318,3.91e-05,0.122,0.653,118.026,audio_features,7hpxYEXTBQOAcXBJLgQIV2,spotify:track:7hpxYEXTBQOAcXBJLgQIV2,https://api.spotify.com/v1/tracks/7hpxYEXTBQOAcXBJLgQIV2,https://api.spotify.com/v1/audio-analysis/7hpxYEXTBQOAcXBJLgQIV2,215747,4,1,troubleisafriend
Don't Let Me Fall,Lenka,5y4hv4JWUXmyKaXzchNfuS,0.681,0.415,1,-6.813,1,0.0305,0.653,0.0,0.0868,0.562,112.06,audio_features,5y4hv4JWUXmyKaXzchNfuS,spotify:track:5y4hv4JWUXmyKaXzchNfuS,https://api.spotify.com/v1/tracks/5y4hv4JWUXmyKaXzchNfuS,https://api.spotify.com/v1/audio-analysis/5y4hv4JWUXmyKaXzchNfuS,170533,4,15,don'tletmefall
Blue Skies,Lenka,3qyQfUEsNEBAwPL0JgrTdc,0.69,0.643,11,-7.92,0,0.0239,0.253,2.58e-05,0.0877,0.401,110.031,audio_features,3qyQfUEsNEBAwPL0JgrTdc,spotify:track:3qyQfUEsNEBAwPL0JgrTdc,https://api.spotify.com/v1/tracks/3qyQfUEsNEBAwPL0JgrTdc,https://api.spotify.com/v1/audio-analysis/3qyQfUEsNEBAwPL0JgrTdc,250519,4,5,blueskies
Everything's Okay,Lenka,0nzjp0FrjRuLyNPc0gcO5q,0.741,0.387,4,-8.306,0,0.0824,0.612,6.82e-06,0.307,0.52,146.169,audio_features,0nzjp0FrjRuLyNPc0gcO5q,spotify:track:0nzjp0FrjRuLyNPc0gcO5q,https://api.spotify.com/v1/tracks/0nzjp0FrjRuLyNPc0gcO5q,https://api.spotify.com/v1/audio-analysis/0nzjp0FrjRuLyNPc0gcO5q,230933,4,15,everything'sokay
Ain't It Fun,Paramore,1j8z4TTjJ1YOdoFEDwJTQa,0.61,0.893,9,-3.681,1,0.0921,0.154,4.41e-05,0.021,0.673,104.031,audio_features,1j8z4TTjJ1YOdoFEDwJTQa,spotify:track:1j8z4TTjJ1YOdoFEDwJTQa,https://api.spotify.com/v1/tracks/1j8z4TTjJ1YOdoFEDwJTQa,https://api.spotify.com/v1/audio-analysis/1j8z4TTjJ1YOdoFEDwJTQa,296520,4,1,ain'titfun
Elle et l'autre,Jul,783vFwxaUzpGYAOEcGok9w,0.794,0.854,3,-6.487,0,0.0781,0.14,0.000161,0.0943,0.789,144.809,audio_features,783vFwxaUzpGYAOEcGok9w,spotify:track:783vFwxaUzpGYAOEcGok9w,https://api.spotify.com/v1/tracks/783vFwxaUzpGYAOEcGok9w,https://api.spotify.com/v1/audio-analysis/783vFwxaUzpGYAOEcGok9w,219526,4,2,elleetl'autre
On m'appelle l'ovni,Jul,5cbyl4wFM4UYnQGoA0dcAk,0.857,0.932,8,-5.304,0,0.0612,0.0997,1.01e-06,0.0999,0.904,145.996,audio_features,5cbyl4wFM4UYnQGoA0dcAk,spotify:track:5cbyl4wFM4UYnQGoA0dcAk,https://api.spotify.com/v1/tracks/5cbyl4wFM4UYnQGoA0dcAk,https://api.spotify.com/v1/audio-analysis/5cbyl4wFM4UYnQGoA0dcAk,175747,4,9,onm'appellel'ovni
Hula Hoop,OMI,1g9V4qY5UaWJJRRYL9WYmG,0.674,0.84,10,-4.493,0,0.0371,0.0256,0.0,0.269,0.579,121.947,audio_features,1g9V4qY5UaWJJRRYL9WYmG,spotify:track:1g9V4qY5UaWJJRRYL9WYmG,https://api.spotify.com/v1/tracks/1g9V4qY5UaWJJRRYL9WYmG,https://api.spotify.com/v1/audio-analysis/1g9V4qY5UaWJJRRYL9WYmG,206013,4,9,hulahoop
Everything will be fine,Verka Serduchka,0DI8WRcTFpcScoCxeTWUMI,0.757,0.905,0,-4.651,0,0.0705,0.107,7.21e-05,0.0967,0.832,166.086,audio_features,0DI8WRcTFpcScoCxeTWUMI,spotify:track:0DI8WRcTFpcScoCxeTWUMI,https://api.spotify.com/v1/tracks/0DI8WRcTFpcScoCxeTWUMI,https://api.spotify.com/v1/audio-analysis/0DI8WRcTFpcScoCxeTWUMI,230191,4,2,everythingwillbefine
I Need A Dollar,Aloe Blacc,19KlLuxA7AxvQpoQYx7zhG,0.838,0.367,6,-11.833,0,0.0396,0.176,0.0,0.0861,0.961,95.508,audio_features,19KlLuxA7AxvQpoQYx7zhG,spotify:track:19KlLuxA7AxvQpoQYx7zhG,https://api.spotify.com/v1/tracks/19KlLuxA7AxvQpoQYx7zhG,https://api.spotify.com/v1/audio-analysis/19KlLuxA7AxvQpoQYx7zhG,244386,4,15,ineedadollar
I'm In Love With a Monster,Fifth Harmony,0hO71r8vbnrXSaXVrR9ptF,0.666,0.812,6,-4.07,0,0.0647,0.0597,0.0,0.0603,0.868,145.059,audio_features,0hO71r8vbnrXSaXVrR9ptF,spotify:track:0hO71r8vbnrXSaXVrR9ptF,https://api.spotify.com/v1/tracks/0hO71r8vbnrXSaXVrR9ptF,https://api.spotify.com/v1/audio-analysis/0hO71r8vbnrXSaXVrR9ptF,211932,4,9,i'minlovewithamonster
Let It Breathe,Treasure Town,6PfZYeIndXM677FmQvt0jx,0.737,0.76,11,-6.561,0,0.037,0.0387,0.00143,0.357,0.368,124.96,audio_features,6PfZYeIndXM677FmQvt0jx,spotify:track:6PfZYeIndXM677FmQvt0jx,https://api.spotify.com/v1/tracks/6PfZYeIndXM677FmQvt0jx,https://api.spotify.com/v1/audio-analysis/6PfZYeIndXM677FmQvt0jx,205920,4,5,letitbreathe
Search Party,Sam Bruno,0bA3NI3yaUMhbGLOwrs6cS,0.648,0.788,2,-4.386,1,0.0358,0.545,1.23e-05,0.087,0.479,128.023,audio_features,0bA3NI3yaUMhbGLOwrs6cS,spotify:track:0bA3NI3yaUMhbGLOwrs6cS,https://api.spotify.com/v1/tracks/0bA3NI3yaUMhbGLOwrs6cS,https://api.spotify.com/v1/audio-analysis/0bA3NI3yaUMhbGLOwrs6cS,228585,4,8,searchparty
Swingin Party,Kindness,3t6bWEYhEgvSYlLSqW8v4J,0.81,0.685,9,-8.671,1,0.0412,0.0426,0.348,0.0928,0.482,109.949,audio_features,3t6bWEYhEgvSYlLSqW8v4J,spotify:track:3t6bWEYhEgvSYlLSqW8v4J,https://api.spotify.com/v1/tracks/3t6bWEYhEgvSYlLSqW8v4J,https://api.spotify.com/v1/audio-analysis/3t6bWEYhEgvSYlLSqW8v4J,238347,4,1,swinginparty
Lost It To Trying - Paper Towns Mix,Son Lux,5cIDi1hmgkpikBlhBQhCiP,0.441,0.795,4,-7.057,0,0.0773,0.0612,0.0144,0.136,0.183,160.063,audio_features,5cIDi1hmgkpikBlhBQhCiP,spotify:track:5cIDi1hmgkpikBlhBQhCiP,https://api.spotify.com/v1/tracks/5cIDi1hmgkpikBlhBQhCiP,https://api.spotify.com/v1/audio-analysis/5cIDi1hmgkpikBlhBQhCiP,246093,4,5,lostittotrying-papertownsmix
My Type - From the Paper Towns Soundtrack,Saint Motel,33on128N371DqyYj7bpTO7,0.498,0.895,10,-3.574,1,0.112,0.0235,0.00141,0.232,0.533,118.025,audio_features,33on128N371DqyYj7bpTO7,spotify:track:33on128N371DqyYj7bpTO7,https://api.spotify.com/v1/tracks/33on128N371DqyYj7bpTO7,https://api.spotify.com/v1/audio-analysis/33on128N371DqyYj7bpTO7,206227,4,16,mytype-fromthepapertownssoundtrack
